DateTime,B50D0013-001,B49G0162-001,B50A0232-001,B44D0555-001,B50E0200-001,B50A0234-001,B50E0379-001,B43H0257-001,B50G0045-001,B44G0066-001,B44H0174-001,B50D0066-001,B49D0095-001,B43G0389-001,B49G0229-001,B50C0078-001,B50E0326-001,B49H0007-001,B44C0113-001,B49G0959-001,B50E0201-001,B50D0004-001,B49F1427-001,B43G0110-001,B44G0514-001,B50B0581-001,B43H0261-001,B44A0480-001,B44G0563-001,B50G0044-001,B43H0063-001,B43H0046-001,B49G0165-001,B44G0310-001,B49F0434-001,B50G0093-001,B49G0166-001,B44G0449-001,B44G0058-001,B43H0256-001,B44D0720-001,B44G0311-001,B50B1279-001,B49G0147-001,B50C0079-001,B50B0582-001,B44G0515-001,B49G0228-001,B49B0610-001,B43G0390-001,B50B0493-001,B43G1173-001,B49D0061-001,B50C0029-001,B44C0214-001,B50C0028-001,B44G0499-001,B49G0138-001,B44C0212-001,B49G0451-001,B43D0017-001,B49E0300-001,B50B0215-001,B49G0098-001,B50A0149-001,B49G0161-001,B50A0233-001,B44E0224-001,B50G0046-001
2019-09-04,13.131541666666665,2.214208333333333,4.981708333333334,-1.6997499999999999,16.662208333333336,4.749666666666667,9.178041666666667,-2.5574166666666667,19.942333333333334,3.657875,6.507625,13.224666666666666,1.0099166666666666,-1.269,5.120416666666666,6.1669583333333335,7.690958333333334,11.627833333333333,-1.1895416666666667,8.743666666666668,13.741750000000001,13.556291666666667,3.566875,0.14575,-0.20066666666666666,10.771166666666666,-1.5185833333333332,-1.1888750000000001,-0.3315,,-1.4273749999999998,-0.6144166666666667,14.836625,-1.0385416666666667,2.9589166666666666,20.221208333333333,6.1174583333333326,2.40175,5.574708333333334,-0.79725,-1.7370416666666666,0.43175,,8.365166666666667,8.259291666666666,2.2684583333333332,0.040375,10.140375,0.6391666666666667,-0.9975833333333334,12.272041666666667,-1.906375,0.08054166666666666,7.574625,0.416,9.65225,3.2809166666666667,1.4559166666666667,-0.7857500000000001,,-0.3770833333333334,-1.5105416666666667,4.145791666666667,0.9564166666666667,6.394458333333333,14.003541666666665,8.388166666666667,-0.41616666666666663,15.188875000000001
2019-09-05,13.116,2.2133333333333334,4.977125,-1.704375,16.647166666666667,4.764333333333333,9.176916666666667,-2.5515833333333333,19.92625,3.6599583333333334,6.508916666666667,13.320916666666667,1.0016666666666667,-1.1762916666666667,5.1178333333333335,6.174625,7.67775,11.618916666666665,-1.2200416666666667,8.737291666666666,13.763041666666666,13.565958333333334,3.5557499999999997,0.15966666666666665,-0.18675,10.763958333333333,-1.54075,-1.2074583333333333,-0.32875000000000004,,-1.4487916666666667,-0.6134583333333333,14.832208333333334,-1.0464583333333333,2.9955,20.216208333333334,6.1379166666666665,2.399125,5.571958333333334,-0.7997916666666667,-1.7190416666666666,0.4338333333333333,,8.309708333333333,8.283833333333332,2.2644583333333332,0.045875,10.132624999999999,0.6262083333333334,-1.0029166666666667,12.26675,-1.9092083333333332,0.064375,7.561708333333333,0.39295833333333335,9.643291666666666,3.2775833333333337,1.446,-0.7799166666666667,,-0.3805,-1.5145833333333334,4.1197083333333335,0.9542916666666666,6.386875,13.996666666666668,8.38175,-0.42975,15.2355
2019-09-06,13.128583333333333,2.2114583333333333,4.991291666666666,-1.7060000000000002,16.6635,4.729375,9.173375,-2.554125,19.929624999999998,3.654625,6.494583333333334,13.366458333333334,1.0038333333333334,-1.2542916666666668,5.11775,6.1815,7.6853750000000005,11.619541666666665,-1.2237083333333334,8.736791666666667,13.789166666666667,13.580541666666667,3.5582499999999997,0.17295833333333333,-0.17858333333333332,10.7725,-1.5274583333333334,-1.1985,-0.32658333333333334,,-1.4454166666666666,-0.6215833333333333,14.829625,-1.0523749999999998,3.0053750000000004,20.21625,6.155124999999999,2.4076666666666666,5.571375,-0.7984583333333334,-1.7224583333333332,0.4405833333333333,,8.323666666666666,8.335791666666667,2.261416666666667,0.04020833333333333,10.132583333333333,0.6314166666666666,-0.9982083333333334,12.279208333333335,-1.9176666666666666,0.06579166666666666,7.563,0.414375,9.648208333333333,3.2742916666666666,1.4517083333333334,-0.7824583333333334,,-0.3826666666666667,-1.5119166666666668,4.116583333333334,0.9527391304347826,6.384083333333333,13.990916666666665,8.381458333333333,-0.4294166666666666,15.294083333333333
2019-09-07,13.140416666666667,2.2106666666666666,4.997125,-1.7032916666666666,16.659291666666665,4.730458333333334,9.169541666666666,-2.552375,19.920666666666666,3.6515,6.489916666666667,13.367624999999999,1.0100833333333332,-1.1701249999999999,5.1148750000000005,6.189666666666667,7.6812499999999995,11.61475,-1.2099583333333335,8.734666666666667,13.822916666666666,13.606125,3.5497083333333332,0.16383333333333336,-0.18612499999999998,10.7695,-1.53075,-1.1920833333333334,-0.32545833333333335,,-1.4385833333333335,-0.6150416666666666,14.826708333333334,-1.0430833333333334,3.0045416666666664,20.213958333333334,6.191958333333333,2.4060416666666664,5.569916666666667,-0.7803333333333334,-1.7225000000000001,0.44025000000000003,,8.346333333333334,8.396083333333333,2.258833333333333,0.04008333333333333,10.128708333333334,0.6318750000000001,-0.9834166666666667,12.275041666666667,-1.913375,0.06108333333333333,7.557375,0.4194583333333333,9.644,3.2722916666666664,1.4577499999999999,-0.7738333333333333,,-0.38045833333333334,-1.5118749999999999,4.109041666666667,0.9598260869565217,6.380875,13.985708333333333,8.380541666666668,-0.42195833333333327,15.308291666666667
2019-09-08,13.142541666666666,2.209625,5.001916666666666,-1.7049166666666666,16.662625000000002,4.718458333333333,9.1665,-2.5521249999999998,19.91658333333333,3.6496666666666666,6.480333333333333,13.394,1.0114583333333333,-1.1215416666666667,5.112416666666667,6.193833333333333,7.678416666666667,11.612375,-1.2126666666666666,8.732583333333332,13.847541666666666,13.621708333333332,3.5464583333333333,0.16491666666666668,-0.1834583333333333,10.770291666666667,-1.5240833333333332,-1.2014583333333333,-0.3236666666666667,,-1.4372083333333334,-0.6120416666666667,14.823833333333333,-1.053875,3.0352916666666663,20.212625,6.212125,2.403208333333333,5.568416666666667,-0.7773333333333333,-1.7220000000000002,0.43775000000000003,,8.347125,8.457916666666668,2.256125,0.03575,10.126041666666667,0.6353333333333334,-0.9732500000000001,12.270874999999998,-1.91125,0.059375000000000004,7.554125,0.4272916666666666,9.643041666666667,3.26975,1.4581666666666668,-0.7671250000000001,,-0.37883333333333336,-1.5090000000000001,4.122208333333334,0.9619166666666666,6.377208333333333,13.98075,8.379458333333334,-0.4251666666666667,15.347333333333333
2019-09-09,13.143875,2.208791666666667,5.003166666666666,-1.7030833333333335,16.665833333333335,4.7115833333333335,9.163625,-2.5540416666666665,19.912958333333332,3.6519583333333334,6.4745833333333325,13.383833333333333,1.0165833333333334,-1.1717916666666668,5.110166666666667,6.2004166666666665,7.6792083333333325,11.610083333333334,-1.191375,8.729750000000001,13.878333333333332,13.64125,3.5341666666666662,0.140875,-0.19175,10.766333333333334,-1.5174583333333331,-1.1964166666666667,-0.3260416666666667,,-1.4254999999999998,-0.6063333333333333,14.82125,-1.0568333333333333,3.047875,20.21195833333333,6.241208333333333,2.4036666666666666,5.567833333333333,-0.7596250000000001,-1.7248333333333334,0.4319583333333333,,8.386791666666666,8.494458333333332,2.2535833333333333,0.03316666666666667,10.124583333333334,0.6396666666666667,-0.9559583333333332,12.267416666666668,-1.9165833333333333,0.056791666666666664,7.552041666666667,0.433375,9.641291666666666,3.266166666666667,1.4586249999999998,-0.7680416666666666,,-0.378875,-1.50575,4.11725,0.9732916666666666,6.373,13.975833333333334,8.376833333333334,-0.4210416666666667,15.383875000000002
2019-09-10,13.115625,2.20825,4.991333333333333,-1.7076666666666667,16.656499999999998,4.702333333333333,9.157458333333333,-2.561,19.895125,3.640375,6.464333333333333,13.358624999999998,1.0116666666666665,-1.2103333333333335,5.106791666666667,6.1810833333333335,7.669375,11.603208333333333,-1.2075833333333332,8.723125000000001,13.893208333333334,13.638333333333334,3.528916666666667,0.12204166666666667,-0.20241666666666666,10.753208333333333,-1.5241666666666667,-1.2205416666666666,-0.337375,,-1.4350416666666668,-0.6085833333333334,14.817250000000001,-1.065375,3.0195416666666666,20.208791666666666,6.2475,2.400583333333333,5.564666666666667,-0.7768333333333334,-1.7281666666666666,0.4244583333333333,,8.357083333333334,8.498666666666667,2.24925,0.025208333333333333,10.119166666666667,0.6259583333333333,-0.9540833333333333,12.247375,-1.9265416666666668,0.043083333333333335,7.541833333333333,0.41029166666666667,9.629624999999999,3.252625,1.4473333333333331,-0.773,,-0.38504166666666667,-1.5120416666666667,4.100708333333333,0.9671249999999999,6.363499999999999,13.971958333333333,8.36425,-0.4410416666666667,15.377041666666665
2019-09-11,13.106583333333333,2.2068333333333334,4.991458333333333,-1.7033333333333334,16.656000000000002,4.698875,9.152416666666666,-2.556125,19.88625,3.6459166666666665,6.477374999999999,13.336,1.0104166666666667,-1.2158333333333333,5.0977500000000004,6.188124999999999,7.670458333333333,11.599916666666667,-1.2205416666666666,8.719666666666667,13.902625,13.634791666666667,3.5266249999999997,0.09875,-0.18608333333333335,10.754291666666667,-1.532,-1.22975,-0.3379166666666667,,-1.4446666666666665,-0.61375,14.813916666666666,-1.0432083333333333,3.0107083333333335,20.206500000000002,6.244583333333334,2.408166666666667,5.560958333333333,-0.7823333333333333,-1.7215833333333332,0.43379166666666663,,8.337125,8.495916666666668,2.246,0.03266666666666667,10.115916666666667,0.6281249999999999,-0.9517916666666667,12.2445,-1.9177916666666668,0.03425,7.5370833333333325,0.40970833333333334,9.632375,3.252333333333333,1.447125,-0.7752083333333334,,-0.385,-1.5125833333333334,4.098083333333333,0.9615,6.360375,13.971000000000002,8.361541666666666,-0.45458333333333334,15.361708333333333
2019-09-12,13.106499999999999,2.2052083333333337,4.989958333333333,-1.7061250000000001,16.648708333333335,4.69025,9.147375,-2.5535833333333335,19.876041666666666,3.6486666666666667,6.468791666666667,13.366916666666667,1.0054166666666666,-1.2541666666666667,5.090166666666667,6.187541666666667,7.666416666666667,11.594583333333333,-1.2476666666666667,8.714583333333334,13.893875,13.6215,3.5187500000000003,0.10008333333333334,-0.192875,10.752166666666668,-1.5348333333333333,-1.2453333333333334,-0.3339166666666667,,-1.4559583333333332,-0.622375,14.810208333333334,-1.0530833333333334,3.000125,20.202375,6.233416666666667,2.413,5.5588750000000005,-0.793875,-1.7125416666666666,0.42170833333333335,,8.296125,8.46925,2.2419583333333333,0.034416666666666665,10.111125,0.6225416666666667,-0.95325,12.234708333333332,-1.921375,0.024624999999999998,7.5296666666666665,0.3995416666666667,9.630416666666667,3.251791666666666,1.4409583333333333,-0.7768333333333334,,-0.3874583333333333,-1.51375,4.139166666666667,0.9557916666666667,6.3537083333333335,13.967208333333334,8.357541666666668,-0.46808333333333335,15.345374999999999
2019-09-13,13.098708333333333,2.203791666666667,4.984583333333333,-1.70475,16.639833333333332,4.701125,9.143041666666667,-2.5635416666666666,19.866791666666668,3.63875,6.457375,13.37025,0.9979166666666667,-1.3011666666666668,5.086041666666667,6.168833333333333,7.660333333333334,11.590416666666668,-1.2725416666666667,8.709833333333334,13.870458333333334,13.60375,3.511125,0.09875,-0.228625,10.74075,-1.5388333333333335,-1.2559583333333333,-0.3389583333333333,,-1.4647916666666667,-0.63575,14.806541666666666,-1.0650833333333334,2.9679583333333333,20.199291666666667,6.2130833333333335,2.4096249999999997,5.5560833333333335,-0.808625,-1.7175833333333335,0.39937500000000004,,8.262541666666666,8.445291666666668,2.2375416666666665,0.028625,10.107083333333334,0.6207083333333333,-0.959625,12.222875,-1.9330416666666668,0.015666666666666666,7.522083333333334,0.3901666666666667,9.620791666666667,3.2455416666666665,1.4327916666666667,-0.7830416666666666,,-0.3919166666666667,-1.5187083333333333,4.128416666666666,0.9474999999999999,6.344833333333334,13.962541666666667,8.346291666666668,-0.4819583333333333,15.344291666666665
2019-09-14,13.102333333333334,2.2025,4.987833333333334,-1.704625,16.64591666666667,4.685875,9.140500000000001,-2.5681249999999998,19.86970833333333,3.6414166666666667,6.449750000000001,13.339,0.9955416666666667,-1.3226666666666667,5.071083333333333,6.163291666666667,7.665666666666667,11.590833333333334,-1.26575,8.708208333333333,13.85,13.593375,3.5120416666666667,0.09704166666666668,-0.2343333333333333,10.74,-1.5307083333333333,-1.2476666666666667,-0.34170833333333334,,-1.4569583333333334,-0.6440416666666667,14.803708333333333,-1.0698333333333332,2.950125,20.198,6.2138333333333335,2.411583333333333,5.554833333333334,-0.8039999999999999,-1.7232500000000002,0.38762500000000005,,8.285666666666666,8.370041666666667,2.2350416666666666,0.02775,10.106583333333333,0.6285416666666667,-0.9518749999999999,12.226791666666665,-1.9357499999999999,0.0135,7.519208333333334,0.40337500000000004,9.619916666666667,3.2442499999999996,1.4368333333333334,-0.7883749999999999,,-0.3915416666666667,-1.5180416666666667,4.104541666666667,0.945625,6.341125000000001,13.959041666666666,8.341916666666666,-0.48174999999999996,15.372041666666666
2019-09-15,13.098958333333334,2.202125,4.9898750000000005,-1.7056666666666667,16.643874999999998,4.6762500000000005,9.137208333333334,-2.572416666666667,19.869291666666665,3.6446666666666663,6.445250000000001,13.310208333333334,0.9919166666666667,-1.3121666666666667,5.077208333333334,6.166291666666666,7.666791666666666,11.588875,-1.2248750000000002,8.706083333333334,13.844166666666666,13.589374999999999,3.5068749999999995,0.09645833333333333,-0.24066666666666667,10.735541666666668,-1.5194999999999999,-1.2334583333333333,-0.3416666666666666,,-1.4342499999999998,-0.6350833333333333,14.801250000000001,-1.0722500000000001,2.938791666666667,20.195916666666665,6.234166666666667,2.4112916666666666,5.553833333333333,-0.7855833333333333,-1.7288333333333334,0.38075,,8.353416666666666,8.365458333333335,2.233041666666667,0.024291666666666666,10.104999999999999,0.6320833333333333,-0.930125,12.224874999999999,-1.9389583333333331,0.0105,7.515,0.40891666666666665,9.614875,3.243375,1.4411250000000002,-0.7934166666666668,,-0.3904166666666667,-1.5179583333333333,4.096666666666667,0.9515833333333332,6.335958333333333,13.956166666666666,8.336083333333333,-0.4705,15.37025
2019-09-16,13.09425,2.2019166666666665,4.990666666666667,-1.7038333333333335,16.639166666666664,4.671166666666667,9.135333333333334,-2.565958333333333,19.86025,3.6446666666666663,6.450625,13.286833333333334,0.988375,-1.2957916666666667,5.075875,6.181541666666667,7.6660416666666675,11.585125,-1.2132500000000002,8.701333333333332,13.8345,13.578666666666665,3.500958333333333,0.15258333333333332,-0.23579166666666665,10.730541666666667,-1.5179583333333333,-1.2237500000000001,-0.33958333333333335,,-1.4305833333333335,-0.625125,14.798083333333333,-1.0496666666666667,2.940208333333333,20.19275,6.212041666666667,2.4125,5.5516250000000005,-0.7795833333333334,-1.729,0.38533333333333336,,8.368833333333333,8.379458333333334,2.2302916666666666,0.03,10.101958333333334,0.6279166666666667,-0.9199166666666666,12.219416666666667,-1.9322916666666667,0.0011666666666666668,7.5101249999999995,0.40158333333333335,9.613625,3.234083333333333,1.4436666666666669,-0.7951250000000001,,-0.39045833333333335,-1.5177083333333332,4.090333333333334,0.9567916666666666,6.331708333333334,13.952875,8.331416666666668,-0.47404166666666664,15.342958333333334
2019-09-17,13.082541666666666,2.2013333333333334,4.984333333333333,-1.7061250000000001,16.63083333333333,4.661416666666667,9.134208333333332,-2.5677083333333335,19.848791666666667,3.638375,6.439208333333333,13.279375,0.9892916666666666,-1.3230416666666667,5.073,6.176458333333334,7.663083333333333,11.580374999999998,-1.2265,8.697458333333334,13.820416666666667,13.563125,3.4908750000000004,0.15291666666666667,-0.24083333333333334,10.725541666666667,-1.5257916666666667,-1.2342083333333334,-0.3409166666666667,,-1.4403333333333332,-0.6227083333333333,14.794416666666665,-1.0661666666666667,2.932166666666667,20.188375,6.202958333333334,2.406625,5.548708333333334,-0.79025,-1.7297500000000001,0.387125,,8.344833333333334,8.345,2.2270416666666666,0.024416666666666666,10.097541666666666,0.6216666666666667,-0.9239583333333333,12.207583333333332,-1.9259166666666667,-0.010708333333333334,7.502,0.380875,9.60875,3.2141249999999997,1.4371666666666665,-0.797875,,-0.3934166666666667,-1.5196249999999998,4.080375,0.9478749999999999,6.325583333333333,13.948541666666666,8.325000000000001,-0.47983333333333333,15.27975
2019-09-18,13.064958333333335,2.199666666666667,4.973958333333333,-1.709875,16.626041666666666,4.652083333333334,9.130708333333333,-2.5755,19.839291666666668,3.6294583333333335,6.4299583333333326,13.265125,0.9837083333333333,-1.343625,5.0689166666666665,6.155208333333333,7.662041666666667,11.57575,-1.251625,8.691125000000001,13.814166666666667,13.548291666666666,3.4815,0.15270833333333333,-0.250375,10.714458333333333,-1.5344999999999998,-1.2439583333333333,-0.34904166666666664,,-1.4545416666666666,-0.6281666666666667,14.790791666666665,-1.0732083333333333,2.9167916666666667,20.184083333333334,6.171541666666666,2.397375,5.545208333333334,-0.8144166666666667,-1.733625,0.3835,,8.30725,8.299666666666667,2.2235,0.017249999999999998,10.09375,0.6173333333333333,-0.9281666666666667,12.195124999999999,-1.93825,-0.023333333333333334,7.494958333333333,0.36670833333333336,9.600833333333332,3.2113750000000003,1.4307916666666667,-0.8039999999999999,,-0.3974166666666667,-1.524333333333333,4.07125,0.9400416666666667,6.316875,13.944458333333335,8.312958333333333,-0.49524999999999997,15.195083333333335
2019-09-19,13.062666666666667,2.1984166666666667,4.967708333333333,-1.7135416666666667,16.62483333333333,4.654041666666667,9.1275,-2.577625,19.832541666666668,3.627625,6.426208333333334,13.251458333333332,0.9810416666666666,-1.3660416666666668,5.060958333333333,6.1455416666666665,7.663291666666666,11.572291666666667,-1.2658333333333334,8.684958333333332,13.805875,13.530541666666666,3.4746666666666663,0.11395833333333333,-0.24683333333333332,10.707041666666667,-1.5375416666666666,-1.2514166666666666,-0.3539583333333333,,-1.4609583333333334,-0.6356666666666667,14.787458333333333,-1.071125,2.9094583333333333,20.18,6.15125,2.393333333333333,5.542041666666666,-0.8272083333333332,-1.7372500000000002,0.38166666666666665,,8.290541666666666,8.258791666666667,2.2200416666666665,0.01875,10.090083333333334,0.6165833333333334,-0.9299583333333334,12.187916666666666,-1.946375,-0.03333333333333333,7.48825,0.3625416666666667,9.596916666666667,3.2075833333333335,1.4300416666666667,-0.8099583333333333,,-0.40025,-1.527,4.066791666666667,0.9366249999999999,6.310458333333333,13.9405,8.306125,-0.5094166666666667,15.149875
